,BL21.1,BL21.2,HS.1,HS.2,CFT073.1,CFT073.2,W3110.1,W3110.2,O157.1,O157.2,Crooks.1,Crooks.2,control__wt_glc__1,control__wt_glc__2,BW25113.1,BW25113.2
b0597,9.78348531986287,9.7382268798489,9.54615392764174,9.645000377075501,9.46294368266309,9.4796808583568,4.8843581122902195,4.96184572566842,9.48463182942724,9.85262663382666,5.9119641690206395,5.66338551579588,4.73398340199396,5.245677268198389,5.23692839459918,5.47152005944237
b0599,6.65524008547243,6.58707345958256,6.9556600869683,6.88526255559571,5.48964683725145,5.27619445248766,6.26101508532872,6.33043674204463,6.74681176128867,6.850135329922121,7.45862446825352,7.377068745978661,6.44360751128695,6.234169943450169,6.7710664377589405,6.751790937600781
b0600,5.807579280733499,5.91871029705163,6.107339191509481,5.959879479387769,4.80842955142531,4.84588251318387,6.22605948961892,6.33847545916917,5.929833570832209,5.76039351419855,6.59913709090109,6.56344605852538,6.64389697896272,6.5382223641189094,6.789956076266299,6.71941911247635
b0605,12.6293582238551,12.572224811642801,12.2160488792616,12.1511130136711,12.410515218420999,12.4604412405483,12.565390244288599,12.6316413206095,12.5274779504826,12.4125899640874,12.352145980827599,12.413813204704402,12.038819147309502,12.0410849217576,12.2524330842187,12.2953807440904
b0606,8.377586081974139,8.22305979996335,8.09682409053975,8.0586707838642,9.041386542382892,9.00062677458886,8.393673050422269,8.390835989510661,8.44927507927395,8.35823140579078,8.021624489444799,8.096392220856709,8.69542944116028,8.66782465103957,8.43648226157055,8.42797011623846
b0628,7.28088550308657,7.30110056975116,7.30216808222551,7.25048498522042,8.43551758595438,8.4819098668781,8.37092427596899,8.35932511698404,7.51490698874743,7.49891471782506,7.928647873896481,7.97689412296811,8.32373519053243,8.25356749894689,8.230490195771331,8.19522524447859
b0643,7.02029797765249,7.030085977021541,6.29645788842005,6.4989564358252405,6.02184638677119,6.14649391319049,6.19528225599036,6.101089548186519,6.24302806020583,6.19846506990779,6.794920582517589,6.95477476521914,7.443766683073861,7.516708159030481,7.32888475429572,7.309461498706959
b0651,6.65873779812119,6.63572721743824,6.7033307773137905,6.88292645082152,5.03242474032784,5.270877050253071,5.96685759090949,6.07135940429043,5.574436208098709,5.514535067938759,7.3322679806631195,7.464840099700639,5.93986595468109,6.30791795068313,5.54151780427615,5.55635157840098
b0655,10.343028614073802,10.3331590946821,9.74150812186609,9.70319125361673,9.012557594427301,9.13113197231108,9.13149147813194,9.14596253587133,9.21247765201799,9.06310822341654,10.7119114963663,10.731775428370401,8.894084987092508,8.84074946479798,8.547449162169269,8.57049044666506
b0674,7.6631012954092,7.55214054438919,6.523340472215401,6.56891382835292,8.0875073085234,8.044187755965071,7.550504691983219,7.517890433047401,6.675548684629331,6.73158475121591,7.217372188579379,7.28174222286561,7.74382039848935,7.85025428081616,7.424933639982309,7.422262901728799
b0677,6.635697475856251,6.71115130096516,6.09931689793588,6.25571907708742,5.95153740392172,6.08133185889425,5.8100474181640305,5.69502583953695,6.71435633448347,6.70860818142607,6.446060955588501,6.42260467953424,6.712067657281691,6.65197622443961,6.873090851079769,6.92580726027676
b0678,6.893917836745629,7.00163790051974,6.458256870546499,6.39432956516505,6.38946578791835,6.49067854873657,6.346440960208381,6.26603343742039,6.539956850554839,6.6537919827228,6.6475833831271895,6.665431250136431,7.061007757395671,7.118817903912821,6.7089804021138395,6.67228249520891
b0679,5.94557096518158,5.70975464383432,6.082634762368291,6.103511155187559,6.5341965445385,6.44948687127448,7.127963283590809,7.223219863268451,6.96564479761116,7.108193574806299,6.2434113782144705,6.32432118742326,6.613664775637321,6.6873660468865195,6.431615335968701,6.51909504772188
b0683,10.3992535009588,10.390865876388801,9.64295724880628,9.74246605225791,9.97441754122479,10.1102826459129,10.3268947493951,10.1796254600396,10.113595403340199,9.96227411138557,10.227018055005901,10.281676010882302,9.737594777999341,9.78489173064553,9.74376265170851,9.72772010920269
b0698,3.3460484852534504,3.6634278507291698,1.1491712728920602,0.7916785153553391,2.15929049978535,2.28340933124421,1.41421686457933,1.3072381670663502,1.4715962290704199,1.84803279037004,3.9494684881892,4.17880024929082,0.9509690427668258,1.4415323494777599,1.90929688473881,1.43802926359929
b0707,4.66898201948076,4.23223342299461,4.39618255994486,4.5430125606130805,3.95003607022741,4.05743523832304,2.04376660118544,3.1654973915321403,4.22105792122903,3.6799729292659302,3.3121662719642098,3.68663633793246,6.6973375027365805,6.5802978564667205,5.650740253093231,5.803094418800599
b0709,5.131674118549269,5.1053677975803495,5.04715013521009,5.27572233165158,5.79737284905156,5.81970675419758,4.36561365134903,4.3083671253796,5.7283011218255595,5.90604357380688,5.1396614979578,5.20343634450265,4.88056880316679,5.31344162907927,4.919492201915309,5.038203201207611
b0715,3.35728647525782,3.1994732079876,3.20759629969176,2.8702798479959903,2.7539564652327595,3.19162852353513,3.06231294823057,2.85622916248865,2.6139314329576098,3.08998483951998,2.78765653801489,2.93142142987644,2.91885743889431,3.2758313604912996,3.4184085544943796,3.4273531664830696
b0721,10.0493146618579,10.0907366325354,10.330177180380199,10.464647919270199,10.1529151860377,10.377542060308599,10.8597573255055,10.8106063843225,9.76258187998313,9.77212422043292,11.3492952137656,11.432693423494001,9.70130724207549,9.444903612481632,8.53132141265171,8.538670798011099
b0722,6.2901328467996205,6.3146301261060405,7.966967582140111,8.1732912868329,7.4134309681489405,7.5804811295518695,7.577052381744269,7.191917542039749,8.63385846248236,8.77727654021718,8.262452011124429,8.22077439069485,9.06542945627618,8.79566706357389,8.215861456439,8.089261352493839
b0723,8.628333250823799,8.62585037055292,9.58610734425299,9.52097371331572,9.31149851559474,9.20621623116064,9.709352367576189,9.83685871158999,9.766887643344429,9.92606466332322,10.411144867508499,10.376253192516401,10.6188884774767,10.6278834000356,9.61925106169242,9.6116382065029
b0724,8.464619602078969,8.40759986525605,9.500033296930619,9.518508671138301,9.669939853415448,9.610448201596368,9.94445111686333,9.94468929535686,10.1450743906523,10.1520543853941,10.5213700587321,10.4954444921232,10.3304534998601,10.2566532896483,9.84676057947168,9.828804637620589
b0729,10.4106447189984,10.4073448875067,10.6798638634974,10.6636434209625,8.99382991754219,8.88357219460791,10.1167851469865,10.2129798703461,10.078695113965802,10.2033453229231,11.0753920124458,11.0606878325105,10.475819884301199,10.3260572672289,9.527544439437131,9.59975097939621
b0733,8.13040917566051,8.091539031165741,7.14575194376683,7.12936998367206,8.099362099844871,8.05815464737514,8.56279026662177,8.60832141658605,7.21681104764266,7.2377746430516305,8.54675108847693,8.48349451977442,8.41063679456191,8.5322543584197,8.087334996739099,8.12347101336896
b0734,7.86610865687791,7.924312672277219,9.2033498583043,9.21124946238661,8.75561110436672,8.67847264288674,8.343437220650388,8.33886190545959,7.806362788129281,8.03394191962,8.31903862615406,8.330404288467639,8.28778746670628,8.331827197734631,7.62825253896326,7.78871992865989
b0753,4.51723729975485,4.51313542412868,3.20667508429581,3.72315226357992,3.4436995090300204,3.21729018959044,3.33028842620287,3.54494839855257,2.91353618551614,2.64906874669828,3.2965142661460205,3.69186563507311,5.4716067846321,4.89941111496156,5.693763401633201,5.453962592417519
b0772,8.29478595238695,8.26614877550144,7.687827792152821,7.60212817571161,8.13565708281125,8.03770020612352,8.57017453660703,8.61831877740563,6.04182050415233,6.1205799827301,8.5503221667302,8.56367281850355,7.90335411638137,8.16842024488655,7.63374692640063,7.78353926577081
b0788,3.2484274982502095,3.4433478129251402,1.56873195589739,2.75589906655665,1.64650916409408,1.07142891866116,1.91609731675194,1.41635498935075,1.3224474239736699,1.8575490432860602,2.4383672187605803,2.7935738866598396,4.19336401002205,4.17014027405208,3.7057399651327203,3.5714757494921203
b0790,4.80225026436203,4.75326616728471,3.8249232332225604,3.8247611306937404,1.8781457926848601,1.12814097651955,2.1647513354862,2.5740382459913196,1.39706739433545,1.7725692318562098,3.6956571718386604,3.59633705879894,5.93612050901116,5.87689386888563,5.5817563148955,5.41106536742683
b0791,7.096352062440371,6.943184143512481,6.52062065619722,6.51135284774542,5.661460514694769,5.5484579076223,6.04958227739493,5.83736026062962,6.81506946874339,6.95429654848346,7.14632764379611,7.185924857252071,5.5399667070803,5.1652749135027,5.76093743578167,5.82274040841207
b0792,4.702153863393559,4.715733906420191,4.40029692698917,4.39303140864321,4.728195886307709,4.918763026476969,4.30051774816388,3.8590889718591703,4.69075226686722,4.82637938820979,4.544736181823191,4.6792782637331305,4.5061991365516505,4.55358760391297,4.79009760822512,4.57831350023749
b0793,4.40983022131876,4.430467035552099,4.30799344726176,4.3675024571593495,4.22535974740981,4.41400415913923,3.6405092984541696,3.91512087479017,4.637907851642161,4.8307668542365,4.35169237154172,4.089452449614,4.6094881831286205,4.78617113158543,4.82033088432506,4.78082425930045
b0794,5.48239199848037,5.429187297412599,5.05055132706267,5.1392304940038604,5.10410999416914,5.091385340430099,4.90873824451939,4.899260440359769,5.317060768277259,5.487076323810981,5.112507324484629,5.135175918118651,5.849466674627191,5.9132305916545205,6.0548270700052305,5.94223706465819
b0795,5.39363309895107,5.476662690174151,5.20552356574387,4.964739560389289,5.20159441146887,5.31802034161581,5.25060114453755,5.24491594485708,5.291617242499759,5.40419491723828,5.110278019581,5.13777852002504,5.9962768763730505,5.9836740231527905,6.38611360492883,6.410440351899839
b0796,5.186226543339299,5.22449073450995,5.012182002370901,5.0781586693578795,4.98773571277162,4.69368842569393,4.9735528116783,4.94580964274874,5.31320804430447,5.42963460935897,4.95522333847088,5.31039958922474,5.89548901948541,5.58442626565449,6.2038921105366205,6.25491848225265
b0802,7.9430339110646395,7.801846252925,7.01103022389662,6.98488950806345,7.35107128421499,7.2274881029962,6.91305087083062,7.02938295477007,6.09043563309012,6.26087937012533,4.93103575346838,5.55241753750468,5.15389094147224,4.73332527196757,6.1772314525394,6.00523319213217
b0803,8.3884549683989,8.23702570327446,8.1591984002494,8.267282823175549,5.51248553694734,5.93898841752826,3.85027617534223,3.5025133505913995,7.96104617275937,8.09666102837086,4.61836133514333,4.13266505665971,4.380582458641181,3.75629433689284,5.37443327299631,4.71065055126971
b0804,9.532241342002669,9.53675763938992,8.57025699261192,8.567361086590719,5.1223294612732,4.85003235963729,3.71568741216254,4.0561427038727,7.56247315373492,7.646215868122949,4.2896685868136,4.27985809185884,5.074182640660481,5.03343310894809,3.93343693898807,4.05862544370021
b0805,11.9760336972784,11.946038979526598,9.40388250396592,9.364182458957991,6.71830572996583,6.6219457434720805,5.379921341619509,5.48005681804591,8.983357798311971,8.98509335203301,6.798566048290991,6.78274758373279,7.07531157474705,7.238150023826691,5.372490880268941,5.46182639510625
b0808,2.7323897306495804,2.8423675812632503,2.1994339162722203,2.66288826029342,1.69058339753743,1.92877586223632,2.0772488595998504,1.3955356368977299,1.19568230560033,1.4084425425619098,2.10884320970648,2.24529087053779,4.191085896083799,4.098799855346869,4.101816077044201,4.070102753989669
b0812,7.69928798073483,7.658711498472219,7.285000221454211,7.153039255311099,7.684989636333199,7.8484636083772195,9.34823329743755,9.31748282461041,7.972826311551731,7.76309579574265,7.326178711605509,7.2805497200598,10.988281101703802,10.9034340646959,10.278488145188,10.2717904140403
b0828,8.79531460617642,8.78669995356999,8.35737212382226,8.23970575359315,8.02321977860228,8.03408819815262,8.70177360825866,8.607462648746951,8.25966417672438,8.49095762234116,8.48904486400805,8.524817574967031,8.46901301642112,8.763201117226469,9.27219885003147,9.25401636596958
b0829,7.2108820302680705,7.23609568136034,6.9234122259024,7.093017252096269,6.92092879343307,6.86065675613451,7.08948047339444,7.1516242168523005,7.09116494754752,7.3459151779809,6.851659008701401,6.7581373697472,7.551510379102241,7.729785002487629,8.07572537252758,8.07658883377221
b0836,3.5521342420928503,3.60408751751824,3.02599166159245,3.63760880145095,6.967292443254651,7.14077659604241,4.53123861079482,4.589015901758481,5.49627661426448,5.62616835778826,3.48139811577547,3.85527726612534,5.16651973380181,4.76189163965529,5.425268651629361,5.494847322990731
b0841,7.038289125996781,6.99874171124325,6.739610767380659,6.63218406793825,6.92285408213744,6.84569779558559,6.83785227390651,6.897394773876799,7.25641270526068,7.30149730935741,6.53812500660124,6.541561752934901,6.320794979398039,6.159859871882429,7.04285189899547,6.873911476748249
b0847,5.37102239935452,5.39634865002372,5.408872874871331,5.61414808017115,5.98912002396071,6.0853460949175595,5.80815915889137,5.76780162685686,5.1487285468592106,5.20725202924165,5.31678438294943,5.26944553506228,6.03720635406246,5.8740127455832,6.17298756164109,6.1901390800534495
b0848,4.820222797314679,4.50298067790017,4.1026749870012305,4.52457606594762,4.35778238420745,4.81202297562597,4.754107479008661,4.9162882199991,5.47807103630396,4.959553309986981,4.59949024575454,4.32393634285313,3.07442124817051,2.2606748167243196,4.2684373516415794,3.5598763089159102
b0849,5.34079081208783,5.07606003383486,4.8560283648057005,5.13560382465525,4.86560521097064,5.26717103850192,5.57947672367325,5.909242476135651,5.81510835135885,5.70763259273494,5.13148856223681,5.03521622055094,4.84603831809994,3.98164303949469,5.96571626762795,6.18709291387369
b0850,4.59981696909941,4.40135815603511,5.14180621443242,5.03873636182001,4.54412745896356,4.55362605436096,4.744690099779059,4.43779609658904,5.34221466620065,5.21096315966174,4.1957072241504,4.17692260054093,3.9128548515498798,4.69295828761565,5.29791296726349,5.18530450537398
b0851,6.31293422759171,6.37091252972131,6.14214840172919,6.137538909212361,5.938111380123201,5.849361406578231,6.11469676149779,6.059112523619761,6.17502911171605,6.483001820845651,5.94156167129688,5.9275073568309296,6.691157186445709,6.49713986381432,6.66891275441954,6.7966889593976
b0852,5.55020780019446,5.5903391547988495,5.86139063622329,5.751058909682139,5.39212887345486,5.585832068066419,5.59929712071529,5.446746076769401,6.12561671824959,6.36756179578918,5.59832774566252,5.30626578860399,5.57544371359865,5.68216152355389,6.30162191095352,6.210988213023549
b0854,8.520867075516861,8.517464763641861,9.16608654730124,9.13614262489822,6.96765466576069,7.13022622308908,7.568248101262809,7.63036624226629,8.15570371337349,8.1952257009502,8.26989271343319,8.373288236693911,7.81516847313576,7.89716533700259,7.5200750996030905,7.40864149713841
b0856,5.23693392058113,5.03162262217013,5.17705803660513,5.0249465404091795,3.38697129335868,3.2875687407153302,3.81545605957412,3.523907158901,3.94990382941477,4.40462661421773,4.7927915838672,4.8860688178764695,4.36740995246288,4.21394971185017,5.0402890023275395,4.9534265040562095
b0860,9.110901622116911,9.06793592721522,9.69118504741315,9.546269951309869,7.53684230981264,7.65808688103068,9.817348964438699,9.85800542073788,10.799649457728,10.678130220965901,9.47565585151681,9.48876463876846,10.2874155244117,10.4112545705345,9.852782265594099,9.87984829809706
b0871,6.16890775336733,6.09560216373474,4.8628818661195305,4.7426827151833395,3.1747044550170296,3.09322443393462,3.3813513490126605,3.41008498708737,2.7641236338537096,3.13600171995158,4.97331861309784,4.95867667017368,7.9090915848067995,8.06369428128143,6.22264760162554,6.43062805120429
